batch_id,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,rejection_reason,logged_at
full_historical_baseline,548364,21095,,53,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548365,79172D,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548366,84678,,-33,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548369,84683,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548376,22533,,-80,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548377,85016,,-46,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548378,22052,,-75,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548379,20702,,11,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548380,22127,Dotcom sold in 6's,-60,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548381,22127,sold in set?,-690,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548382,84898F,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548383,84906,,5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548385,22168,,-19,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548394,82494L,cracked,-39,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548395,22194,,-9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548396,22719,sold as 22467,-25,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548397,21195,,-30,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548398,22482,,-66,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548399,15030,,150,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548402,21040,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548535,90010A,,25,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548536,90010B,,-50,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548537,90173,,-28,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548538,90082B,,3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548539,90005A,,2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548540,90035A,,-9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548615,16010,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548620,84313B,Damaged,-32,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548637,84596E,,5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548638,21258,,4,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548639,22627,,1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548646,21472,,-140,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548662,82494L,,-180,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548675,85185D,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548676,72800F,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548677,72781,,-30,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548678,35015,,-9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548679,72793,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548680,72800D,,-18,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548681,72800D,,3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548682,72789,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548683,72801G,,47,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548684,72798C,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548685,85018B,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548693,22720,,-60,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548694,22720,,10,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548871,22162,HEART GARLAND RUSTIC PADDED,2,0.0,14410.0,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548886,85118,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548887,35824B,,-8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548888,84726,,-14,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548889,84875A,,-17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548890,84876C,,-19,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548897,47570B,,-70,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548980,22114,,-194,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548986,21210,,-177,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548989,72799F,,-46,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548997,84507B,,20,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548998,84741C,,8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,548999,84743C,damages,-26,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549000,35972,,-45,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549001,84845D,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549002,21278,,17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549003,21279,,14,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549004,21274,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549005,16020C,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549006,84508B,,-23,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549008,21281,,-31,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549009,21474,,-8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549010,21684,,-62,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549011,62096B,,-8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549028,84569A,,-18,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549029,84569B,,-17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549030,84520B,,-61,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549031,10134,,-19,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549032,20778,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549033,16254,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549034,16248B,,2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549035,72051S,,-15,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549036,84993B,,-54,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549037,84569C,,-37,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549038,84569D,,-70,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549042,21681,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549043,84990,,-24,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549100,21484,CHICK GREY HOT WATER BOTTLE,1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549103,82494L,,167,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549132,20756,,-70,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549133,20759,,-52,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549134,20758,,-54,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549135,20760,,31,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549136,21414,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549137,84459B,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549138,22988,,12,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549139,22988,,-91,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549140,35819B,,7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549141,35819B,,70,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549142,35650,,-24,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549143,84597C,,-17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549144,21416,,-14,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549145,21421,,26,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549146,85017A,,-10,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549147,20773,,-4,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549149,35649,,-43,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549150,79336,,-47,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549151,21664,,20,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549156,17013D,,-9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549157,21511,,-9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549158,21910,,-1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549159,22052,,-25,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549160,81953P,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549161,21518,,-31,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549163,84247L,,8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549164,16169P,,-75,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549165,35815P,,-63,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549166,44265,,3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549167,84846A,,-8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549168,21161,,-10,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549170,82545A,,-4,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549171,84251F,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549172,21637,,-139,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549173,84218,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549174,21160,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549175,21171,,-30,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549176,35603B,,-12,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549177,20821,,9,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549178,47502,,-19,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549179,84007,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549180,84522,,-30,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549244,79331,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549264,21337,,-21,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549266,84593,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549267,46037A,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549268,84856S,,-7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549270,84856L,,-27,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549271,62096B,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549326,21738,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549327,84912A,,70,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549328,51008,,-110,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549329,84989A,,-1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549330,84251J,,-28,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549331,40018F,,-22,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549332,84864A,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549340,20774,,-11,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549342,35818B,,-53,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549343,72815,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549344,21825,,-14,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549345,20748,,12,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549346,22033,,-50,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549347,35914,,10,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549348,84251B,,-60,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549349,10123G,,-38,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549350,84597B,,-13,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549351,85006,,-21,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549355,84899F,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549371,84921,,-17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549373,85008,,-2,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549374,20775,,-29,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549375,20863,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549376,17014A,,11,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549426,22078,,-201,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549427,22797,damages,-12,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549453,84857C,,24,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549454,84858C,,46,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549455,84858C,,-10,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549456,47341A,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549457,47344B,,-16,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549458,62097B,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549459,62043B,,7,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549460,20716,,-82,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549461,20731,,-16,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549462,84910A,,-16,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549463,84919,,-17,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549464,20701,,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549465,84415B,,-5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549466,20816,,-11,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549470,46775D,,-8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549489,85146,,8,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549492,21736,,5,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549494,22168,,6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549497,21527,,3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549498,22847,,1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549500,79321,,1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549502,84459B,,1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549506,22415,,-31,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549510,84559B,,-158,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549514,20820,,-3,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549527,21620,mystery! Only ever imported 1800,-1479,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549528,21422,,-55,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549529,21830,"MERCHANT CHANDLER CREDIT ERROR, STO",-576,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549531,21622,POSSIBLE DAMAGES OR LOST?,-750,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549695,84751B,,-24,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549846,21100,Damaged,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549848,84531A,,-34,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549849,84531B,,-23,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549935,35915C,damaged,-43,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549948,37488A,damaged,-1,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
full_historical_baseline,549950,37487B,Damaged,-6,0.0,,United Kingdom,INVALID_OR_ZERO_UNIT_PRICE,2026-09-07T10:19:27.317099
